train_vector_count;layers;batch_size;decay_rate;momentum;learning_decay_rate;clip_value;ACCURACY;total_time_milliseconds;epochs;time
1000;[784, 128, 16, 10];64;0.01;0.8;500.0;1.0;0.2408;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.01;0.8;500.0;1.0;0.2398;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.01;0.8;500.0;1.0;0.2391;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.01;0.8;500.0;1.0;0.2408;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.01;0.8;500.0;1.0;0.2401;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.01;0.8;1000.0;5.0;0.2361;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.01;0.8;1000.0;5.0;0.239;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.01;0.8;1000.0;5.0;0.2351;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.01;0.8;1000.0;5.0;0.2456;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.01;0.8;1000.0;5.0;0.2533;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.01;0.8;1000.0;1.0;0.2325;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.01;0.8;1000.0;1.0;0.2434;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.01;0.8;1000.0;1.0;0.2363;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.01;0.8;1000.0;1.0;0.2369;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.01;0.8;1000.0;1.0;0.2348;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.0;0.8;500.0;5.0;0.2407;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.0;0.8;500.0;5.0;0.2414;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.0;0.8;500.0;5.0;0.2412;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.0;0.8;500.0;5.0;0.2392;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.0;0.8;500.0;5.0;0.2393;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.0;0.8;500.0;1.0;0.2397;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.0;0.8;500.0;1.0;0.2394;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.0;0.8;500.0;1.0;0.24;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.0;0.8;500.0;1.0;0.2405;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.0;0.8;500.0;1.0;0.2395;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.0;0.8;1000.0;5.0;0.2426;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.0;0.8;1000.0;5.0;0.2303;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.0;0.8;1000.0;5.0;0.245;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.0;0.8;1000.0;5.0;0.234;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.0;0.8;1000.0;5.0;0.2418;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.0;0.8;1000.0;1.0;0.238;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.0;0.8;1000.0;1.0;0.24;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.0;0.8;1000.0;1.0;0.2332;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.0;0.8;1000.0;1.0;0.2434;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.0;0.8;1000.0;1.0;0.2402;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.01;0.9;500.0;5.0;0.2394;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.01;0.9;500.0;5.0;0.2401;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.01;0.9;500.0;5.0;0.2392;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.01;0.9;500.0;5.0;0.2406;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.01;0.9;500.0;5.0;0.2403;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.01;0.9;500.0;1.0;0.2397;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.01;0.9;500.0;1.0;0.2393;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.01;0.9;500.0;1.0;0.2402;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.01;0.9;500.0;1.0;0.241;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.01;0.9;500.0;1.0;0.24;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.01;0.9;1000.0;5.0;0.2508;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.01;0.9;1000.0;5.0;0.2572;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.01;0.9;1000.0;5.0;0.2463;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.01;0.9;1000.0;5.0;0.2248;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.01;0.9;1000.0;5.0;0.2241;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.01;0.9;1000.0;1.0;0.247;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.01;0.9;1000.0;1.0;0.2354;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.01;0.9;1000.0;1.0;0.2416;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.01;0.9;1000.0;1.0;0.223;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.01;0.9;1000.0;1.0;0.2487;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.0;0.9;500.0;5.0;0.2388;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.0;0.9;500.0;5.0;0.2387;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.0;0.9;500.0;5.0;0.2393;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.0;0.9;500.0;5.0;0.2394;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.0;0.9;500.0;5.0;0.2372;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.0;0.9;500.0;1.0;0.2386;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.0;0.9;500.0;1.0;0.2399;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.0;0.9;500.0;1.0;0.2384;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.0;0.9;500.0;1.0;0.2382;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.0;0.9;500.0;1.0;0.2398;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.0;0.9;1000.0;5.0;0.2338;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.0;0.9;1000.0;5.0;0.2453;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.0;0.9;1000.0;5.0;0.2425;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.0;0.9;1000.0;5.0;0.2313;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.0;0.9;1000.0;5.0;0.2291;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.0;0.9;1000.0;1.0;0.2431;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.0;0.9;1000.0;1.0;0.2137;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.0;0.9;1000.0;1.0;0.2496;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.0;0.9;1000.0;1.0;0.244;NULL;NULL;NULL
1000;[784, 128, 16, 10];64;0.0;0.9;1000.0;1.0;0.2256;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.01;0.0;500.0;5.0;0.2386;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.01;0.0;500.0;5.0;0.2384;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.01;0.0;500.0;5.0;0.2387;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.01;0.0;500.0;5.0;0.2383;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.01;0.0;500.0;5.0;0.2386;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.01;0.0;500.0;1.0;0.2387;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.01;0.0;500.0;1.0;0.2401;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.01;0.0;500.0;1.0;0.2389;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.01;0.0;500.0;1.0;0.2384;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.01;0.0;500.0;1.0;0.2389;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.01;0.0;1000.0;5.0;0.2382;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.01;0.0;1000.0;5.0;0.2385;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.01;0.0;1000.0;5.0;0.2388;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.01;0.0;1000.0;5.0;0.2395;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.01;0.0;1000.0;5.0;0.239;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.01;0.0;1000.0;1.0;0.239;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.01;0.0;1000.0;1.0;0.2394;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.01;0.0;1000.0;1.0;0.2383;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.01;0.0;1000.0;1.0;0.2391;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.01;0.0;1000.0;1.0;0.2385;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.0;0.0;500.0;5.0;0.2391;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.0;0.0;500.0;5.0;0.239;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.0;0.0;500.0;5.0;0.239;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.0;0.0;500.0;5.0;0.2393;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.0;0.0;500.0;5.0;0.2384;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.0;0.0;500.0;1.0;0.2392;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.0;0.0;500.0;1.0;0.2388;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.0;0.0;500.0;1.0;0.2391;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.0;0.0;500.0;1.0;0.2387;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.0;0.0;500.0;1.0;0.2394;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.0;0.0;1000.0;5.0;0.2388;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.0;0.0;1000.0;5.0;0.2385;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.0;0.0;1000.0;5.0;0.2395;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.0;0.0;1000.0;5.0;0.2389;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.0;0.0;1000.0;5.0;0.2391;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.0;0.0;1000.0;1.0;0.239;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.0;0.0;1000.0;1.0;0.2387;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.0;0.0;1000.0;1.0;0.2386;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.0;0.0;1000.0;1.0;0.2393;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.0;0.0;1000.0;1.0;0.239;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.01;0.8;500.0;5.0;0.24;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.01;0.8;500.0;5.0;0.2393;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.01;0.8;500.0;5.0;0.2387;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.01;0.8;500.0;5.0;0.2391;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.01;0.8;500.0;5.0;0.2391;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.01;0.8;500.0;1.0;0.2387;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.01;0.8;500.0;1.0;0.2391;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.01;0.8;500.0;1.0;0.2393;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.01;0.8;500.0;1.0;0.2395;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.01;0.8;500.0;1.0;0.2401;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.01;0.8;1000.0;5.0;0.2397;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.01;0.8;1000.0;5.0;0.2385;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.01;0.8;1000.0;5.0;0.2388;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.01;0.8;1000.0;5.0;0.2377;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.01;0.8;1000.0;5.0;0.2391;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.01;0.8;1000.0;1.0;0.2396;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.01;0.8;1000.0;1.0;0.24;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.01;0.8;1000.0;1.0;0.239;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.01;0.8;1000.0;1.0;0.239;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.01;0.8;1000.0;1.0;0.2388;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.0;0.8;500.0;5.0;0.2383;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.0;0.8;500.0;5.0;0.2387;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.0;0.8;500.0;5.0;0.2387;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.0;0.8;500.0;5.0;0.239;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.0;0.8;500.0;5.0;0.2386;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.0;0.8;500.0;1.0;0.2387;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.0;0.8;500.0;1.0;0.2393;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.0;0.8;500.0;1.0;0.2387;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.0;0.8;500.0;1.0;0.2391;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.0;0.8;500.0;1.0;0.2402;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.0;0.8;1000.0;5.0;0.2403;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.0;0.8;1000.0;5.0;0.2374;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.0;0.8;1000.0;5.0;0.2398;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.0;0.8;1000.0;1.0;0.2393;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.0;0.8;1000.0;1.0;0.238;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.0;0.8;1000.0;1.0;0.2398;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.0;0.8;1000.0;1.0;0.2401;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.0;0.8;1000.0;1.0;0.2382;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.01;0.9;500.0;5.0;0.2383;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.01;0.9;500.0;5.0;0.2392;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.01;0.9;500.0;5.0;0.2389;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.01;0.9;500.0;5.0;0.2393;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.01;0.9;500.0;5.0;0.2392;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.01;0.9;500.0;1.0;0.2386;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.01;0.9;500.0;1.0;0.2387;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.01;0.9;500.0;1.0;0.2401;NULL;NULL;NULL
1000;[784, 128, 16, 10];128;0.01;0.9;500.0;1.0;0.239;NULL;NULL;NULL
1000;[784, 256, 128, 16, 10];32;0.01;0.8;500.0;5.0;0.426;NULL;NULL;NULL
1000;[784, 256, 128, 16, 10];32;0.01;0.8;500.0;5.0;0.5157;NULL;NULL;NULL
1000;[784, 256, 128, 16, 10];32;0.01;0.8;500.0;5.0;0.5238;NULL;NULL;NULL
1000;[784, 256, 128, 16, 10];32;0.01;0.8;500.0;5.0;0.5244;NULL;NULL;NULL
1000;[784, 256, 128, 16, 10];32;0.01;0.8;500.0;5.0;0.5251;NULL;NULL;NULL
1000;[784, 256, 128, 16, 10];20;0.01;0.8;500.0;5.0;0.3973;NULL;NULL;NULL
1000;[784, 256, 128, 16, 10];20;0.01;0.8;500.0;5.0;0.4587;NULL;NULL;NULL
1000;[784, 256, 128, 16, 10];20;0.01;0.8;500.0;5.0;0.4405;NULL;NULL;NULL
1000;[784, 256, 128, 16, 10];20;0.01;0.8;500.0;5.0;0.4636;NULL;NULL;NULL
1000;[784, 256, 128, 16, 10];20;0.01;0.8;500.0;5.0;0.4866;NULL;NULL;NULL
1000;[784, 256, 128, 16, 10];10;0.01;0.8;500.0;5.0;0.3903;NULL;NULL;NULL
1000;[784, 256, 128, 16, 10];10;0.01;0.8;500.0;5.0;0.5088;NULL;NULL;NULL
1000;[784, 256, 128, 16, 10];10;0.01;0.8;500.0;5.0;0.4795;NULL;NULL;NULL
1000;[784, 256, 128, 16, 10];10;0.01;0.8;500.0;5.0;0.5044;NULL;NULL;NULL
1000;[784, 256, 128, 16, 10];10;0.01;0.8;500.0;5.0;0.5348;NULL;NULL;NULL
1000;[784, 256, 128, 16, 10];20;0.01;0.8;500.0;5.0;0.5781;15173;NULL;NULL
1000;[784, 256, 128, 16, 10];20;0.01;0.8;500.0;5.0;0.5805;15116;NULL;NULL
1000;[784, 256, 128, 16, 10];20;0.01;0.8;500.0;5.0;0.5829;13221;NULL;NULL
1000;[784, 256, 128, 16, 10];20;0.01;0.8;500.0;5.0;0.5994;13027;NULL;NULL
1000;[784, 256, 128, 16, 10];20;0.01;0.8;500.0;5.0;0.5357;13004;NULL;NULL
1000;[784, 256, 128, 16, 10];20;0.01;0.8;500.0;5.0;0.6016;35575;NULL;NULL
1000;[784, 512, 512, 512, 10];32;0.01;0.8;500.0;5.0;0.7117;219546;40;NULL
1000;[784, 512, 512, 512, 10];32;0.01;0.8;500.0;5.0;0.686;54660;10;NULL
1000;[784, 512, 512, 512, 10];32;0.01;0.8;500.0;5.0;0.6861;56553;10;NULL
1000;[784, 512, 512, 512, 10];32;0.01;0.8;500.0;5.0;0.7124;56393;10;NULL
1000;[784, 512, 512, 512, 10];32;0.01;0.8;500.0;5.0;0.7124;57627;10;NULL
1000;[784, 512, 512, 512, 10];32;0.01;0.8;500.0;5.0;0.7048;58218;10;NULL
1000;[784, 512, 512, 512, 10];20;0.01;0.8;500.0;5.0;0.6918;59023;10;NULL
1000;[784, 512, 512, 512, 10];20;0.01;0.8;500.0;5.0;0.711;57805;10;NULL
1000;[784, 512, 512, 512, 10];20;0.01;0.8;500.0;5.0;0.7065;61033;10;NULL
1000;[784, 512, 512, 512, 10];20;0.01;0.8;500.0;5.0;0.7219;56591;10;NULL
1000;[784, 512, 512, 512, 10];20;0.01;0.8;500.0;5.0;0.6925;56076;10;NULL
1000;[784, 1024, 512, 256, 10];32;0.01;0.8;500.0;5.0;0.6464;97756;10;NULL
1000;[784, 1024, 512, 256, 10];32;0.01;0.8;500.0;5.0;0.6952;83682;10;NULL
1000;[784, 1024, 512, 256, 10];32;0.01;0.8;500.0;5.0;0.7211;83194;10;NULL
1000;[784, 1024, 512, 256, 10];32;0.01;0.8;500.0;5.0;0.7222;90361;10;NULL
1000;[784, 1024, 512, 256, 10];32;0.01;0.8;500.0;5.0;0.7068;90171;10;NULL
1000;[784, 1024, 512, 256, 10];20;0.01;0.8;500.0;5.0;0.6845;92633;10;NULL
1000;[784, 1024, 512, 256, 10];20;0.01;0.8;500.0;5.0;0.7196;90614;10;NULL
1000;[784, 1024, 512, 256, 10];20;0.01;0.8;500.0;5.0;0.7015;87295;10;NULL
1000;[784, 1024, 512, 256, 10];20;0.01;0.8;500.0;5.0;0.7036;89681;10;NULL
1000;[784, 1024, 512, 256, 10];20;0.01;0.8;500.0;5.0;0.7159;89974;10;NULL
60000;[784, 1024, 512, 256, 10];64;0.01;0.8;500.0;5.0;0.694;60437042;10;NULL
10;[784, 128, 16, 10];64;0.01;0.8;500.0;5.0;0.1052;1964;10;NULL
1000;[784, 1024, 512, 256, 128, 10];64;0.01;0.8;500.0;5.0;0.7115;197345;10;NULL
10;[784, 128, 128, 128, 128, 10];64;0.01;0.8;500.0;5.0;0.7115;13898;10;NULL
10;[784, 128, 128, 128, 128, 10];64;0.01;0.8;500.0;5.0;0.1033;2529;10;NULL
10;[784, 128, 128, 128, 128, 10];64;0.01;0.8;500.0;5.0;0.1033;14102;10;NULL
10;[784, 128, 128, 128, 128, 10];64;0.01;0.8;500.0;5.0;0.1095;2970;10;NULL
10;[784, 128, 128, 128, 128, 10];64;0.01;0.8;500.0;5.0;0.1095;14693;10;NULL
10;[784, 128, 128, 128, 128, 10];64;0.01;0.8;500.0;5.0;0.1005;2567;10;NULL
1000;[784, 128, 128, 128, 128, 10];20;0.01;0.8;500.0;5.0;0.1005;25772;10;NULL
1000;[784, 128, 128, 128, 128, 10];20;0.01;0.8;500.0;5.0;0.5967;14474;10;NULL
1000;[784, 1024, 526, 128, 16, 10];20;0.01;0.8;500.0;5.0;0.6113;167843;10;NULL
1000;[784, 526, 128, 10];20;0.01;0.8;500.0;5.0;0.5655;35631;10;NULL
10;[784, 526, 256, 128, 16, 10];20;0.01;0.8;500.0;5.0;0.1003;9867;10;NULL
10;[784, 526, 256, 128, 16, 10];20;0.01;0.8;500.0;5.0;0.0943;9788;10;NULL
10;[784, 526, 256, 128, 16, 10];20;0.01;0.8;500.0;5.0;0.1003;9979;10;NULL
10;[784, 526, 256, 128, 16, 10];20;0.01;0.8;500.0;5.0;0.101;4130;10;NULL
10;[784, 526, 256, 128, 16, 10];20;0.01;0.8;500.0;5.0;0.1015;4080;10;NULL
60000;[784, 526, 256, 128, 16, 10];20;0.01;0.8;500.0;5.0;0.6168;1552427;10;NULL
1000;[784, 526, 256, 128, 16, 10];20;0.01;0.8;500.0;5.0;0.5845;43765;10;NULL
1000;[784, 526, 256, 128, 16, 10];20;0.01;0.8;500.0;5.0;0.6447;36431;10;NULL
10000;[784, 526, 128, 128, 16, 10];20;0.01;0.8;500.0;5.0;0.5945;184334;10;NULL
60000;[784, 526, 128, 128, 16, 10];20;0.01;0.8;500.0;5.0;0.6231;1053268;10;NULL
100;[784, 526, 256, 128, 16, 10];20;0.01;0.8;500.0;5.0;0.2402;24933;100;NULL
60000;[784, 526, 128, 10];20;0.01;0.8;500.0;5.0;0.6704;929028;10;NULL
1000;[784, 526, 256, 128, 16, 10];20;0.01;0.8;500.0;5.0;0.6236;63820;100;NULL
1000;[784, 526, 256, 128, 16, 10];20;0.01;0.8;500.0;5.0;0.613;33835;100;NULL
100;[784, 512, 512, 512, 10];32;0.01;0.8;500.0;5.0;0.3878;14504;10;NULL
60000;[784, 485, 176, 122, 10];32;0.01;0.8;500.0;5.0;0.6676;985227;10;NULL
60000;[784, 256, 10];32;0.01;0.8;500.0;5.0;0.5193;219675;10;NULL
60000;[784, 256, 10];32;0.01;0.8;500.0;5.0;0.5066;224872;10;NULL
1000;[784, 526, 256, 128, 16, 10];20;0.01;0.8;500.0;5.0;0.5754;68750;10;NULL
1000;[784, 526, 256, 128, 16, 10];20;0.01;0.8;500.0;5.0;0.4617;50926;10;NULL
1000;[784, 526, 256, 128, 16, 10];20;0.01;0.8;500.0;5.0;0.58;56023;10;NULL
1000;[784, 526, 256, 128, 16, 10];20;0.01;0.8;500.0;5.0;0.5498;54192;10;NULL
10;[784, 526, 256, 128, 16, 10];20;0.01;0.8;500.0;5.0;0.0987;9986;10;NULL
10;[784, 526, 256, 128, 16, 10];20;0.01;0.8;500.0;5.0;0.1;10155;10;NULL
10;[784, 526, 256, 128, 16, 10];20;0.01;0.8;500.0;5.0;0.1029;10199;10;NULL
10;[784, 1024, 512, 256, 10];20;0.01;0.8;500.0;5.0;0.1;25638;10;NULL
10;[784, 1024, 512, 256, 10];20;0.01;0.8;500.0;5.0;0.1017;25615;10;NULL
10;[784, 1024, 512, 256, 10];20;0.01;0.8;500.0;5.0;0.1035;25568;10;NULL
10;[784, 1024, 512, 256, 10];20;0.01;0.8;500.0;5.0;0.1065;25180;10;NULL
10;[784, 1024, 512, 256, 10];20;0.01;0.8;500.0;5.0;0.1096;24965;10;NULL
10;[784, 526, 256, 128, 16, 10];20;0.01;0.8;500.0;5.0;0.1042;9843;10;NULL
10;[784, 526, 256, 128, 16, 10];20;0.01;0.8;500.0;5.0;0.1;9978;10;NULL
10;[784, 526, 256, 128, 16, 10];20;0.01;0.8;500.0;5.0;0.1;6989;10;NULL
1000;[784, 526, 256, 128, 16, 10];20;0.01;0.8;500.0;5.0;0.6283;33794;10;NULL
10;[784, 526, 256, 128, 16, 10];20;0.01;0.8;500.0;5.0;0.0994;10237;10;NULL
1000;[784, 414, 205, 141, 106, 10];128;0.0;0.314;500.0;5.0;0.5112;74261;20;NULL
1000;[784, 414, 205, 141, 106, 10];128;0.0;0.314;500.0;5.0;0.4858;79794;20;NULL
1000;[784, 414, 205, 141, 106, 10];128;0.0;0.314;500.0;5.0;0.5787;73501;20;NULL
60000;[784, 414, 205, 141, 106, 10];128;0.0;0.314;500.0;5.0;0.3074;604737;4;NULL
1000;[784, 300, 100, 10];128;0.0;0.314;500.0;5.0;0.4719;30151;20;NULL
60000;[784, 414, 205, 141, 106, 10];128;1.0E-4;0.9;200.0;5.0;0.5428;604694;3;NULL
1000;[784, 300, 100, 10];128;0.0;0.8;500.0;5.0;0.1503;30590;20;NULL
1000;[784, 300, 100, 10];128;0.0;0.8;500.0;5.0;0.2203;30816;20;NULL
60000;[784, 141, 106, 10];128;1.0E-4;0.9;200.0;5.0;0.4757;303836;10;NULL
60000;[784, 300, 100, 10];128;1.0E-4;0.8;200.0;5.0;0.6041;500198;10;NULL
60000;[784, 300, 100, 10];128;1.0E-4;0.8;200.0;5.0;0.4932;486141;10;NULL
60000;[784, 300, 100, 10];64;0.01;0.8;500.0;5.0;0.5793;501157;10;NULL
1000;[784, 300, 100, 10];64;0.0;0.8;500.0;5.0;0.3583;30756;20;NULL
1000;[784, 300, 100, 10];64;0.0;0.8;0.0;5.0;0.3583;51401;20;NULL
1000;[784, 300, 100, 10];64;0.0;0.8;0.0;5.0;0.4442;30131;20;NULL
1000;[784, 300, 100, 10];64;0.0;0.34;0.0;5.0;0.4442;51985;20;NULL
1000;[784, 300, 100, 10];64;0.0;0.34;0.0;5.0;0.2776;30653;20;NULL
60000;[784, 141, 106, 10];128;1.0E-4;0.9;200.0;5.0;0.416;238930;10;NULL
60000;[784, 300, 100, 10];128;1.0E-4;0.8;200.0;5.0;0.6041;500198;10;NULL
60000;[784, 300, 100, 10];128;1.0E-4;0.8;200.0;5.0;0.4932;486141;10;NULL
60000;[784, 300, 100, 10];64;0.01;0.8;500.0;5.0;0.5793;501157;10;NULL
60000;[784, 200, 100, 10];20;0.01;0.8;500.0;5.0;0.4716;323085;10;NULL
60000;[784, 200, 100, 10];20;0.01;0.8;500.0;5.0;0.49;333415;10;NULL
